ORDER_ITEM_ID,ORDER_ID,MENU_ITEM_ID,QUANTITY,ITEM_PRICE_AT_ORDER
O0002395_1,O0002395,M015,3,207.39
O0002395_2,O0002395,M095,3,340.63
O0002395_3,O0002395,M048,3,545.01
O0002395_4,O0002395,M096,2,607.82
O0002395_5,O0002395,M010,1,631.37
O0002396_1,O0002396,M065,3,286.07
O0002396_2,O0002396,M002,1,165.35
O0002396_3,O0002396,M099,1,356.80
O0002397_1,O0002397,M068,1,500.23
O0002398_1,O0002398,M072,1,629.93
O0002398_2,O0002398,M097,2,645.05
O0002398_3,O0002398,M052,2,689.99
O0002398_4,O0002398,M098,1,692.13
O0002398_5,O0002398,M034,2,596.29
O0002399_1,O0002399,M023,1,232.42
O0002399_2,O0002399,M069,2,435.20
O0002399_3,O0002399,M036,3,423.13
O0002400_1,O0002400,M086,1,662.86
O0002401_1,O0002401,M064,3,438.28
O0002401_2,O0002401,M057,1,252.22
O0002402_1,O0002402,M042,2,528.09
O0002402_2,O0002402,M095,3,327.55
O0002402_3,O0002402,M025,1,317.20
O0002402_4,O0002402,M040,2,610.93
O0002403_1,O0002403,M042,2,517.12
O0002403_2,O0002403,M096,2,662.07
O0002404_1,O0002404,M031,2,328.09
O0002404_2,O0002404,M045,2,682.25
O0002404_3,O0002404,M022,1,468.83
O0002405_1,O0002405,M031,2,394.60
O0002405_2,O0002405,M019,2,344.72
O0002406_1,O0002406,M082,1,378.90
O0002406_2,O0002406,M034,1,541.11
O0002407_1,O0002407,M042,2,532.91
O0002407_2,O0002407,M055,3,260.13
O0002407_3,O0002407,M081,3,433.45
O0002408_1,O0002408,M066,2,250.87
O0002408_2,O0002408,M082,1,345.53
O0002408_3,O0002408,M059,2,548.10
O0002408_4,O0002408,M013,1,317.09
O0002408_5,O0002408,M058,3,323.28
O0002409_1,O0002409,M017,2,248.53
O0002409_2,O0002409,M020,2,353.69
O0002409_3,O0002409,M065,1,291.47
O0002410_1,O0002410,M076,3,739.93
O0002411_1,O0002411,M030,2,700.20
O0002411_2,O0002411,M053,2,722.94
O0002412_1,O0002412,M062,3,793.96
O0002413_1,O0002413,M073,1,269.39
O0002413_2,O0002413,M078,2,770.93
O0002413_3,O0002413,M013,2,307.07
O0002413_4,O0002413,M061,2,649.71
O0002414_1,O0002414,M018,1,635.43
O0002414_2,O0002414,M049,1,663.96
O0002414_3,O0002414,M019,1,389.56
O0002414_4,O0002414,M015,1,183.90
O0002414_5,O0002414,M091,2,318.15
O0002415_1,O0002415,M049,2,672.40
O0002416_1,O0002416,M068,1,572.13
O0002416_2,O0002416,M025,3,288.82
O0002416_3,O0002416,M100,3,562.30
O0002417_1,O0002417,M023,2,237.10
O0002417_2,O0002417,M094,2,411.88
O0002417_3,O0002417,M076,3,661.73
O0002417_4,O0002417,M093,2,394.78
O0002417_5,O0002417,M011,2,721.89
O0002418_1,O0002418,M093,3,410.47
O0002418_2,O0002418,M053,3,650.67
O0002419_1,O0002419,M070,1,467.65
O0002419_2,O0002419,M057,3,269.73
O0002419_3,O0002419,M008,1,575.63
O0002419_4,O0002419,M072,2,594.13
O0002419_5,O0002419,M011,1,677.44
O0002420_1,O0002420,M012,1,736.48
O0002420_2,O0002420,M083,1,769.95
O0002420_3,O0002420,M095,1,312.47
O0002420_4,O0002420,M015,2,193.37
O0002420_5,O0002420,M026,1,660.40
O0002421_1,O0002421,M017,1,249.62
O0002422_1,O0002422,M055,2,249.32
O0002422_2,O0002422,M023,1,210.20
O0002422_3,O0002422,M076,2,779.62
O0002422_4,O0002422,M088,1,513.34
O0002423_1,O0002423,M098,3,778.07
O0002424_1,O0002424,M057,1,279.42
O0002424_2,O0002424,M097,2,592.01
O0002424_3,O0002424,M067,1,591.43
O0002425_1,O0002425,M044,1,631.21
O0002425_2,O0002425,M069,3,386.11
O0002426_1,O0002426,M082,3,340.10
O0002426_2,O0002426,M054,3,563.75
O0002427_1,O0002427,M030,3,662.13
O0002427_2,O0002427,M095,3,319.22
O0002427_3,O0002427,M065,3,280.17
O0002427_4,O0002427,M025,1,328.00
O0002428_1,O0002428,M014,3,359.90
O0002429_1,O0002429,M023,2,225.71
O0002429_2,O0002429,M100,3,613.90
O0002429_3,O0002429,M062,2,769.57
O0002430_1,O0002430,M058,3,280.85
O0002430_2,O0002430,M035,3,684.71
O0002430_3,O0002430,M011,2,705.53
O0002431_1,O0002431,M082,3,373.86
O0002431_2,O0002431,M090,3,549.81
O0002432_1,O0002432,M100,1,606.17
O0002432_2,O0002432,M093,1,460.99
O0002432_3,O0002432,M082,2,347.04
O0002433_1,O0002433,M076,1,726.80
O0002433_2,O0002433,M013,2,295.53
O0002433_3,O0002433,M050,3,285.73
O0002434_1,O0002434,M004,3,154.82
O0002434_2,O0002434,M011,2,640.69
O0002434_3,O0002434,M093,3,413.74
O0002435_1,O0002435,M070,1,464.91
O0002435_2,O0002435,M015,2,196.63
O0002436_1,O0002436,M043,1,257.56
O0002436_2,O0002436,M048,1,537.91
O0002436_3,O0002436,M067,1,607.40
O0002436_4,O0002436,M046,3,469.40
O0002437_1,O0002437,M001,1,331.32
O0002437_2,O0002437,M046,3,450.19
O0002438_1,O0002438,M044,3,590.75
O0002438_2,O0002438,M013,2,339.82
O0002439_1,O0002439,M055,2,253.40
O0002439_2,O0002439,M005,2,568.51
O0002439_3,O0002439,M042,2,450.74
O0002440_1,O0002440,M092,2,512.68
O0002440_2,O0002440,M039,1,446.34
O0002440_3,O0002440,M057,2,291.28
O0002441_1,O0002441,M040,3,569.64
O0002442_1,O0002442,M046,1,475.87
O0002443_1,O0002443,M015,2,189.91
O0002443_2,O0002443,M041,3,437.40
O0002443_3,O0002443,M077,3,435.83
O0002443_4,O0002443,M068,3,529.36
O0002444_1,O0002444,M066,1,244.89
O0002444_2,O0002444,M096,1,715.46
O0002444_3,O0002444,M013,3,305.46
O0002445_1,O0002445,M081,1,401.28
O0002446_1,O0002446,M026,1,585.17
O0002446_2,O0002446,M089,3,259.36
O0002446_3,O0002446,M036,1,392.43
O0002446_4,O0002446,M010,1,697.06
O0002446_5,O0002446,M014,3,339.05
O0002447_1,O0002447,M074,1,313.66
O0002447_2,O0002447,M043,1,249.24
O0002448_1,O0002448,M013,2,317.96
O0002448_2,O0002448,M071,3,638.06
O0002448_3,O0002448,M023,1,214.72
O0002448_4,O0002448,M016,3,220.78
O0002448_5,O0002448,M067,1,672.56
O0002449_1,O0002449,M091,2,303.54
O0002449_2,O0002449,M026,2,600.24
O0002449_3,O0002449,M058,2,272.54
O0002449_4,O0002449,M082,2,374.36
O0002450_1,O0002450,M033,1,254.73
O0002450_2,O0002450,M002,3,172.19
O0002451_1,O0002451,M014,1,345.26
O0002451_2,O0002451,M062,3,763.14
O0002451_3,O0002451,M024,1,252.65
O0002451_4,O0002451,M077,2,426.80
O0002451_5,O0002451,M061,2,657.56
O0002452_1,O0002452,M059,3,583.48
O0002452_2,O0002452,M033,2,257.62
O0002453_1,O0002453,M067,3,686.56
O0002453_2,O0002453,M088,2,510.09
O0002453_3,O0002453,M060,2,556.46
O0002453_4,O0002453,M092,1,565.90
O0002454_1,O0002454,M028,3,400.13
O0002454_2,O0002454,M051,2,407.79
O0002454_3,O0002454,M025,1,282.30
O0002454_4,O0002454,M043,1,290.21
O0002454_5,O0002454,M039,2,396.85
O0002455_1,O0002455,M073,1,323.46
O0002455_2,O0002455,M042,3,506.03
O0002455_3,O0002455,M078,1,689.93
O0002455_4,O0002455,M087,2,213.19
O0002456_1,O0002456,M065,1,314.96
O0002456_2,O0002456,M061,3,703.77
O0002456_3,O0002456,M018,1,591.20
O0002456_4,O0002456,M037,1,481.41
O0002457_1,O0002457,M098,3,678.31
O0002457_2,O0002457,M076,2,769.23
O0002457_3,O0002457,M030,3,678.34
O0002457_4,O0002457,M037,1,509.43
O0002458_1,O0002458,M054,2,567.50
O0002458_2,O0002458,M058,1,311.88
O0002458_3,O0002458,M054,3,517.27
O0002459_1,O0002459,M057,3,260.44
O0002459_2,O0002459,M097,3,652.84
O0002459_3,O0002459,M095,2,374.21
O0002459_4,O0002459,M061,1,672.19
O0002459_5,O0002459,M038,3,302.00
O0002460_1,O0002460,M093,3,391.60
O0002460_2,O0002460,M041,3,446.20
O0002460_3,O0002460,M022,2,493.55
O0002460_4,O0002460,M002,1,188.35
O0002461_1,O0002461,M056,1,563.58
O0002461_2,O0002461,M026,3,663.17
O0002461_3,O0002461,M096,2,666.82
O0002462_1,O0002462,M049,3,641.25
O0002462_2,O0002462,M062,1,687.10
O0002463_1,O0002463,M065,1,342.04
O0002463_2,O0002463,M042,2,459.14
O0002464_1,O0002464,M068,1,565.12
O0002465_1,O0002465,M056,3,536.87
O0002466_1,O0002466,M087,3,198.47
O0002466_2,O0002466,M017,3,225.27
O0002467_1,O0002467,M032,2,666.73
O0002467_2,O0002467,M042,1,481.36
O0002467_3,O0002467,M030,2,686.83
O0002467_4,O0002467,M020,3,379.80
O0002467_5,O0002467,M077,2,471.17
O0002468_1,O0002468,M077,1,420.19
O0002468_2,O0002468,M003,1,498.05
O0002468_3,O0002468,M025,1,316.25
O0002469_1,O0002469,M085,2,435.65
O0002470_1,O0002470,M098,1,783.65
O0002470_2,O0002470,M029,1,284.81
O0002470_3,O0002470,M043,2,250.36
O0002470_4,O0002470,M050,3,295.37
O0002471_1,O0002471,M027,1,460.20
O0002472_1,O0002472,M054,2,493.49
O0002472_2,O0002472,M033,2,263.28
O0002472_3,O0002472,M061,1,760.09
O0002473_1,O0002473,M063,1,349.02
O0002473_2,O0002473,M022,2,436.97
O0002473_3,O0002473,M057,2,272.57
O0002473_4,O0002473,M045,3,691.56
O0002473_5,O0002473,M018,1,694.64
O0002474_1,O0002474,M022,2,432.72
O0002474_2,O0002474,M054,1,477.88
O0002475_1,O0002475,M030,3,598.73
O0002475_2,O0002475,M005,3,626.26
O0002476_1,O0002476,M057,1,252.85
O0002476_2,O0002476,M090,3,513.69
O0002476_3,O0002476,M096,1,644.61
O0002477_1,O0002477,M095,2,342.04
O0002477_2,O0002477,M024,2,275.51
O0002478_1,O0002478,M087,3,195.14
O0002478_2,O0002478,M088,2,536.37
O0002478_3,O0002478,M099,2,340.85
O0002479_1,O0002479,M065,1,283.98
O0002479_2,O0002479,M013,1,345.07
O0002480_1,O0002480,M084,1,653.09
O0002480_2,O0002480,M004,3,167.24
O0002480_3,O0002480,M050,1,285.75
O0002480_4,O0002480,M029,2,301.48
O0002480_5,O0002480,M017,3,225.38
O0002481_1,O0002481,M083,3,762.74
O0002481_2,O0002481,M069,1,417.46
O0002481_3,O0002481,M082,3,340.47
O0002482_1,O0002482,M055,2,232.80
O0002482_2,O0002482,M091,1,272.64
O0002483_1,O0002483,M014,2,323.49
O0002483_2,O0002483,M081,3,432.91
O0002483_3,O0002483,M097,3,618.68
O0002483_4,O0002483,M012,1,739.79
O0002483_5,O0002483,M029,2,271.04
O0002484_1,O0002484,M080,2,255.68
O0002484_2,O0002484,M033,3,237.18
O0002485_1,O0002485,M091,1,275.74
O0002486_1,O0002486,M090,2,515.85
O0002486_2,O0002486,M002,2,169.24
O0002486_3,O0002486,M099,1,377.30
O0002487_1,O0002487,M029,2,267.49
O0002488_1,O0002488,M048,2,561.20
O0002488_2,O0002488,M033,3,273.85
O0002488_3,O0002488,M055,1,245.34
O0002488_4,O0002488,M070,2,535.99
O0002489_1,O0002489,M087,1,183.47
O0002489_2,O0002489,M024,3,298.29
O0002489_3,O0002489,M071,2,761.49
O0002490_1,O0002490,M092,1,564.39
O0002491_1,O0002491,M002,1,177.27
O0002491_2,O0002491,M056,2,567.33
O0002492_1,O0002492,M094,3,383.29
O0002492_2,O0002492,M004,1,175.00
O0002492_3,O0002492,M025,1,284.29
O0002493_1,O0002493,M005,1,555.91
O0002494_1,O0002494,M039,3,427.51
O0002494_2,O0002494,M052,3,644.38
O0002494_3,O0002494,M042,3,488.06
O0002494_4,O0002494,M009,2,580.60
O0002494_5,O0002494,M088,3,609.49
O0002495_1,O0002495,M064,1,468.49
O0002495_2,O0002495,M046,3,411.09
O0002496_1,O0002496,M062,1,795.08
O0002496_2,O0002496,M060,3,609.40
O0002496_3,O0002496,M039,2,422.86
O0002497_1,O0002497,M018,1,714.59
O0002498_1,O0002498,M030,2,625.44
O0002498_2,O0002498,M044,1,633.28
O0002499_1,O0002499,M099,1,373.39
O0002499_2,O0002499,M026,3,608.58
O0002499_3,O0002499,M045,3,632.56
O0002500_1,O0002500,M050,1,277.50
O0002500_2,O0002500,M045,1,646.90
O0002500_3,O0002500,M013,2,290.67
O0002501_1,O0002501,M048,1,572.40
O0002502_1,O0002502,M089,1,223.24
O0002502_2,O0002502,M098,1,785.82
O0002503_1,O0002503,M049,1,748.49
O0002504_1,O0002504,M043,3,248.00
O0002505_1,O0002505,M084,2,662.48
O0002506_1,O0002506,M025,2,327.64
O0002506_2,O0002506,M068,3,539.79
O0002506_3,O0002506,M046,3,470.26
O0002507_1,O0002507,M087,3,208.11
O0002507_2,O0002507,M055,1,237.36
O0002507_3,O0002507,M050,2,297.03
O0002507_4,O0002507,M023,3,237.16
O0002508_1,O0002508,M043,2,287.76
O0002508_2,O0002508,M086,1,683.73
O0002508_3,O0002508,M004,3,152.45
O0002508_4,O0002508,M096,2,693.39
O0002509_1,O0002509,M055,3,242.72
O0002509_2,O0002509,M058,3,316.71
O0002509_3,O0002509,M063,2,399.95
O0002509_4,O0002509,M051,3,467.91
O0002510_1,O0002510,M096,3,723.59
O0002510_2,O0002510,M092,1,482.19
O0002510_3,O0002510,M011,3,634.38
O0002511_1,O0002511,M010,2,636.61
O0002512_1,O0002512,M061,1,660.83
O0002512_2,O0002512,M065,2,302.21
O0002512_3,O0002512,M004,2,169.13
O0002513_1,O0002513,M092,2,513.27
O0002513_2,O0002513,M005,1,568.32
O0002513_3,O0002513,M010,2,715.69
O0002513_4,O0002513,M037,2,546.76
O0002513_5,O0002513,M087,3,212.02
O0002514_1,O0002514,M099,2,341.89
O0002514_2,O0002514,M066,3,283.36
O0002514_3,O0002514,M024,2,260.37
O0002515_1,O0002515,M036,3,380.32
O0002515_2,O0002515,M068,1,550.81
O0002516_1,O0002516,M084,1,645.83
O0002516_2,O0002516,M002,1,180.76
O0002516_3,O0002516,M001,2,335.66
O0002516_4,O0002516,M015,3,207.01
O0002516_5,O0002516,M032,1,657.68
O0002517_1,O0002517,M029,2,279.61
O0002517_2,O0002517,M040,1,588.83
O0002517_3,O0002517,M038,2,325.04
O0002518_1,O0002518,M031,2,335.08
O0002519_1,O0002519,M091,3,290.08
O0002519_2,O0002519,M094,1,419.39
O0002520_1,O0002520,M033,1,244.88
O0002520_2,O0002520,M036,2,387.41
O0002520_3,O0002520,M057,1,266.34
O0002520_4,O0002520,M002,2,165.28
O0002520_5,O0002520,M059,1,518.77
O0002521_1,O0002521,M061,3,653.32
O0002521_2,O0002521,M067,3,698.60
O0002522_1,O0002522,M062,2,794.57
O0002522_2,O0002522,M014,1,338.98
O0002522_3,O0002522,M062,2,690.40
O0002523_1,O0002523,M089,2,269.99
O0002523_2,O0002523,M084,1,648.53
O0002524_1,O0002524,M026,2,639.33
O0002524_2,O0002524,M081,2,418.89
O0002524_3,O0002524,M092,3,470.59
O0002525_1,O0002525,M057,1,293.89
O0002526_1,O0002526,M009,3,588.94
O0002527_1,O0002527,M018,1,659.36
O0002527_2,O0002527,M069,2,468.24
O0002527_3,O0002527,M009,2,546.44
O0002527_4,O0002527,M090,2,583.31
O0002527_5,O0002527,M086,3,684.34
O0002528_1,O0002528,M067,2,663.76
O0002528_2,O0002528,M027,1,480.97
O0002528_3,O0002528,M070,3,556.21
O0002529_1,O0002529,M018,3,612.18
O0002530_1,O0002530,M072,1,590.59
O0002530_2,O0002530,M027,3,451.31
O0002530_3,O0002530,M049,2,638.47
O0002530_4,O0002530,M031,2,369.22
O0002531_1,O0002531,M048,2,564.92
O0002531_2,O0002531,M030,1,594.17
O0002531_3,O0002531,M015,2,202.76
O0002532_1,O0002532,M019,1,352.72
O0002532_2,O0002532,M030,3,640.53
O0002532_3,O0002532,M052,2,625.61
O0002532_4,O0002532,M076,1,668.52
O0002532_5,O0002532,M055,3,242.11
O0002533_1,O0002533,M023,3,199.74
O0002533_2,O0002533,M016,2,204.15
O0002533_3,O0002533,M028,1,387.17
O0002533_4,O0002533,M089,1,253.59
O0002533_5,O0002533,M074,3,309.41
O0002534_1,O0002534,M057,3,279.47
O0002534_2,O0002534,M028,2,375.80
O0002534_3,O0002534,M086,1,690.90
O0002534_4,O0002534,M031,2,351.19
O0002534_5,O0002534,M060,1,607.32
O0002535_1,O0002535,M049,2,629.27
O0002535_2,O0002535,M012,1,710.18
O0002535_3,O0002535,M098,3,709.18
O0002536_1,O0002536,M005,1,605.73
O0002536_2,O0002536,M062,1,805.49
O0002536_3,O0002536,M003,3,495.93
O0002536_4,O0002536,M070,2,537.35
O0002536_5,O0002536,M032,2,655.22
O0002537_1,O0002537,M090,3,530.22
O0002538_1,O0002538,M064,2,476.58
O0002538_2,O0002538,M073,1,318.75
O0002538_3,O0002538,M079,3,476.27
O0002538_4,O0002538,M075,3,278.79
O0002539_1,O0002539,M009,2,600.17
O0002539_2,O0002539,M015,2,194.08
O0002539_3,O0002539,M062,3,686.60
O0002539_4,O0002539,M053,3,661.36
O0002540_1,O0002540,M021,3,390.77
O0002540_2,O0002540,M100,1,560.87
O0002540_3,O0002540,M019,3,341.81
O0002540_4,O0002540,M025,2,296.65
O0002541_1,O0002541,M099,3,365.05
O0002542_1,O0002542,M039,2,426.10
O0002542_2,O0002542,M065,3,315.31
O0002542_3,O0002542,M078,1,679.05
O0002542_4,O0002542,M032,1,636.52
O0002542_5,O0002542,M083,1,668.53
O0002543_1,O0002543,M051,1,479.39
O0002544_1,O0002544,M054,1,517.75
O0002544_2,O0002544,M066,2,257.74
O0002544_3,O0002544,M054,2,511.08
O0002544_4,O0002544,M058,2,322.29
O0002544_5,O0002544,M006,1,542.53
O0002545_1,O0002545,M096,3,651.25
O0002545_2,O0002545,M081,3,405.52
O0002546_1,O0002546,M085,3,429.05
O0002546_2,O0002546,M037,2,548.40
O0002547_1,O0002547,M066,1,261.68
O0002547_2,O0002547,M035,2,733.96
O0002547_3,O0002547,M005,3,618.58
O0002547_4,O0002547,M031,1,338.47
O0002548_1,O0002548,M099,3,333.21
O0002548_2,O0002548,M020,1,379.12
O0002548_3,O0002548,M058,1,299.55
O0002548_4,O0002548,M062,3,723.00
O0002549_1,O0002549,M043,1,274.24
O0002549_2,O0002549,M093,1,437.02
O0002550_1,O0002550,M099,3,373.04
O0002550_2,O0002550,M007,3,388.63
O0002551_1,O0002551,M062,2,686.21
O0002552_1,O0002552,M049,2,685.25
O0002552_2,O0002552,M076,3,706.95
O0002552_3,O0002552,M099,3,382.53
O0002552_4,O0002552,M044,2,687.32
O0002553_1,O0002553,M070,3,503.70
O0002553_2,O0002553,M073,1,273.91
O0002553_3,O0002553,M026,1,582.70
O0002553_4,O0002553,M080,3,231.17
O0002553_5,O0002553,M042,1,496.01
O0002554_1,O0002554,M047,1,502.99
O0002555_1,O0002555,M005,2,603.78
O0002555_2,O0002555,M074,1,299.36
O0002555_3,O0002555,M079,1,420.67
O0002555_4,O0002555,M056,3,571.16
O0002556_1,O0002556,M029,1,285.04
O0002556_2,O0002556,M094,2,385.46
O0002556_3,O0002556,M068,3,530.81
O0002557_1,O0002557,M019,1,353.66
O0002557_2,O0002557,M053,1,630.70
O0002557_3,O0002557,M043,3,261.98
O0002557_4,O0002557,M059,3,592.81
O0002558_1,O0002558,M011,2,673.12
O0002558_2,O0002558,M042,1,528.97
O0002558_3,O0002558,M005,1,588.97
O0002558_4,O0002558,M014,1,314.77
O0002559_1,O0002559,M017,2,223.54
O0002559_2,O0002559,M095,2,318.90
O0002559_3,O0002559,M097,2,630.02
O0002559_4,O0002559,M011,3,645.24
O0002560_1,O0002560,M100,3,565.85
O0002560_2,O0002560,M087,3,183.74
O0002561_1,O0002561,M036,2,447.29
O0002561_2,O0002561,M037,1,469.58
O0002561_3,O0002561,M063,1,345.03
O0002561_4,O0002561,M001,1,303.13
O0002562_1,O0002562,M099,2,335.53
O0002562_2,O0002562,M012,3,793.47
O0002562_3,O0002562,M084,1,714.78
O0002562_4,O0002562,M012,3,761.20
O0002563_1,O0002563,M064,2,502.62
O0002563_2,O0002563,M073,1,312.25
O0002563_3,O0002563,M010,3,704.84
O0002563_4,O0002563,M067,1,601.41
O0002563_5,O0002563,M089,1,253.11
O0002564_1,O0002564,M057,3,257.96
O0002564_2,O0002564,M067,3,703.97
O0002564_3,O0002564,M029,1,293.95
O0002564_4,O0002564,M038,3,303.39
O0002564_5,O0002564,M054,2,540.25
O0002565_1,O0002565,M021,3,354.45
O0002565_2,O0002565,M042,2,471.76
O0002565_3,O0002565,M076,3,678.73
O0002566_1,O0002566,M050,2,297.57
O0002566_2,O0002566,M039,1,432.08
O0002567_1,O0002567,M057,2,246.79
O0002567_2,O0002567,M037,3,528.91
O0002568_1,O0002568,M038,2,304.21
O0002569_1,O0002569,M010,2,710.05
O0002569_2,O0002569,M046,3,450.81
O0002569_3,O0002569,M058,2,302.85
O0002569_4,O0002569,M064,2,506.57
O0002570_1,O0002570,M096,1,625.71
O0002570_2,O0002570,M006,3,602.98
O0002571_1,O0002571,M013,1,342.42
O0002571_2,O0002571,M014,3,350.55
O0002571_3,O0002571,M005,3,629.96
O0002571_4,O0002571,M032,2,641.73
O0002571_5,O0002571,M027,3,400.63
O0002572_1,O0002572,M051,2,414.38
O0002572_2,O0002572,M029,1,266.41
O0002572_3,O0002572,M076,3,744.34
O0002572_4,O0002572,M077,2,455.46
O0002572_5,O0002572,M089,2,266.60
O0002573_1,O0002573,M038,1,281.76
O0002574_1,O0002574,M078,2,698.40
O0002575_1,O0002575,M092,2,536.55
O0002575_2,O0002575,M058,2,289.91
O0002575_3,O0002575,M093,3,450.31
O0002575_4,O0002575,M091,1,298.85
O0002576_1,O0002576,M092,3,572.99
O0002577_1,O0002577,M059,1,572.38
O0002577_2,O0002577,M075,2,252.24
O0002577_3,O0002577,M056,3,608.60
O0002577_4,O0002577,M046,2,491.07
O0002577_5,O0002577,M027,1,396.16
O0002578_1,O0002578,M053,2,708.73
O0002578_2,O0002578,M030,3,707.98
O0002578_3,O0002578,M015,3,217.52
O0002578_4,O0002578,M048,2,579.86
O0002578_5,O0002578,M091,2,308.53
O0002579_1,O0002579,M046,1,491.56
O0002580_1,O0002580,M050,1,273.82
O0002580_2,O0002580,M023,1,209.82
O0002580_3,O0002580,M024,3,281.54
O0002581_1,O0002581,M022,1,490.97
O0002582_1,O0002582,M070,3,483.38
O0002582_2,O0002582,M076,2,742.50
O0002582_3,O0002582,M073,3,304.18
O0002583_1,O0002583,M036,2,433.58
O0002584_1,O0002584,M074,2,295.80
O0002584_2,O0002584,M078,3,682.55
O0002585_1,O0002585,M071,2,633.02
O0002585_2,O0002585,M011,3,674.53
O0002585_3,O0002585,M092,1,497.93
O0002586_1,O0002586,M088,1,512.91
O0002586_2,O0002586,M011,3,762.52
O0002586_3,O0002586,M054,3,533.48
O0002587_1,O0002587,M076,3,715.98
O0002588_1,O0002588,M026,1,621.85
O0002588_2,O0002588,M002,1,172.41
O0002588_3,O0002588,M029,3,292.49
O0002588_4,O0002588,M049,2,718.75
O0002589_1,O0002589,M079,1,447.01
O0002589_2,O0002589,M064,3,480.76
O0002589_3,O0002589,M025,3,310.54
O0002589_4,O0002589,M032,3,591.50
O0002589_5,O0002589,M069,2,462.97
O0002590_1,O0002590,M051,2,427.88
O0002590_2,O0002590,M060,2,569.59
O0002590_3,O0002590,M045,3,598.88
O0002591_1,O0002591,M083,2,764.12
O0002592_1,O0002592,M055,2,227.76
O0002592_2,O0002592,M066,3,246.44
O0002593_1,O0002593,M100,2,548.43
O0002593_2,O0002593,M049,3,717.25
O0002593_3,O0002593,M031,2,353.12
O0002594_1,O0002594,M084,1,680.24
O0002594_2,O0002594,M051,2,431.27
O0002594_3,O0002594,M007,2,397.72
O0002594_4,O0002594,M005,2,570.06
O0002595_1,O0002595,M004,3,160.53
O0002595_2,O0002595,M073,1,298.91
O0002596_1,O0002596,M045,2,630.30
O0002596_2,O0002596,M010,3,676.72
O0002596_3,O0002596,M049,2,736.88
O0002596_4,O0002596,M004,3,182.86
O0002596_5,O0002596,M025,3,332.76
O0002597_1,O0002597,M089,2,239.24
O0002598_1,O0002598,M003,1,427.59
O0002598_2,O0002598,M010,3,655.51
O0002598_3,O0002598,M040,2,607.53
O0002598_4,O0002598,M021,1,344.03
O0002599_1,O0002599,M009,2,620.08
O0002599_2,O0002599,M032,1,588.85
O0002600_1,O0002600,M011,1,682.95
O0002600_2,O0002600,M080,3,218.97
O0002600_3,O0002600,M092,2,549.99
O0002600_4,O0002600,M014,3,334.18
O0002601_1,O0002601,M088,3,506.78
O0002601_2,O0002601,M064,1,482.66
O0002601_3,O0002601,M088,3,613.10
O0002601_4,O0002601,M070,1,490.44
O0002601_5,O0002601,M049,3,711.87
O0002602_1,O0002602,M080,3,244.35
O0002603_1,O0002603,M005,3,627.83
O0002603_2,O0002603,M059,1,617.33
O0002603_3,O0002603,M051,3,461.60
O0002604_1,O0002604,M079,1,427.77
O0002604_2,O0002604,M093,1,462.65
O0002604_3,O0002604,M041,2,411.79
O0002605_1,O0002605,M002,1,171.75
O0002605_2,O0002605,M078,3,678.74
O0002605_3,O0002605,M094,1,459.09
O0002605_4,O0002605,M096,3,625.79
O0002606_1,O0002606,M096,1,646.93
O0002606_2,O0002606,M060,3,652.89
O0002607_1,O0002607,M011,1,748.18
O0002607_2,O0002607,M064,1,467.96
O0002607_3,O0002607,M051,1,470.59
O0002607_4,O0002607,M065,3,312.18
O0002607_5,O0002607,M096,1,620.72
O0002608_1,O0002608,M025,3,303.99
O0002609_1,O0002609,M090,1,575.54
O0002609_2,O0002609,M051,2,483.58
O0002609_3,O0002609,M053,2,690.26
O0002610_1,O0002610,M004,2,184.84
O0002610_2,O0002610,M083,1,675.41
O0002610_3,O0002610,M027,3,463.62
O0002610_4,O0002610,M017,3,218.88
O0002610_5,O0002610,M018,3,680.13
O0002611_1,O0002611,M099,1,391.51
O0002611_2,O0002611,M094,3,378.18
O0002611_3,O0002611,M060,2,607.46
O0002611_4,O0002611,M036,2,374.97
O0002612_1,O0002612,M001,2,306.56
O0002612_2,O0002612,M018,3,619.90
O0002613_1,O0002613,M097,1,687.54
O0002613_2,O0002613,M072,2,679.35
O0002614_1,O0002614,M006,3,565.29
O0002614_2,O0002614,M079,2,437.91
O0002614_3,O0002614,M013,2,308.24
O0002615_1,O0002615,M053,2,699.75
O0002615_2,O0002615,M018,3,605.91
O0002616_1,O0002616,M065,3,285.17
O0002616_2,O0002616,M033,2,255.72
O0002616_3,O0002616,M091,1,275.41
O0002617_1,O0002617,M035,1,681.99
O0002617_2,O0002617,M061,3,678.14
O0002617_3,O0002617,M083,2,746.83
O0002618_1,O0002618,M077,1,476.57
O0002618_2,O0002618,M018,2,673.04
O0002619_1,O0002619,M045,3,589.72
O0002619_2,O0002619,M071,2,708.50
O0002620_1,O0002620,M066,1,251.79
O0002620_2,O0002620,M092,3,563.59
O0002620_3,O0002620,M032,3,663.55
O0002620_4,O0002620,M082,3,355.81
O0002621_1,O0002621,M064,1,473.97
O0002621_2,O0002621,M073,3,312.89
O0002622_1,O0002622,M088,1,560.67
O0002623_1,O0002623,M020,1,421.00
O0002623_2,O0002623,M019,1,394.43
O0002624_1,O0002624,M095,3,341.07
O0002624_2,O0002624,M007,2,361.37
O0002625_1,O0002625,M012,3,748.73
